name,gender,occupation,height,details
barbara stanwyck,female,"{actor,fashion_model}",165.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1907-07-16,age\": 82.0, \"is_alive\": 0.0, \"death\": \"1990-01-20"}"
barbara windsor,female,"{actor,voice_actor}",150.0,"{\"net_worth\": 13000000.0, \"birthday\": \"1937-08-06,age\": 83.0, \"is_alive\": 0.0, \"death\": \"2020-12-10"}"
barbi benton,female,"{singer,pin-up_girl,actor,model,designer,interior_designer}",160.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1950-01-28,age\": 73.0, \"is_alive\": 1.0, \"death\": None}"
barbara walters,female,"{journalist,television_producer,author,presenter,screenwriter,actor,talk_show_host}",165.0,"{\"net_worth\": 170000000.0, \"birthday\": \"1929-09-25,age\": 93.0, \"is_alive\": 1.0, \"death\": None}"
barbra streisand,female,"{film_director,actor,film_producer,singer-songwriter,television_producer,television_director,screenwriter,author,writer}",165.0,"{\"net_worth\": 400000000.0, \"birthday\": \"1942-04-24,age\": 81.0, \"is_alive\": 1.0, \"death\": None}"
barry bostwick,male,"{actor,singer,voice_actor}",193.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1945-02-24,age\": 78.0, \"is_alive\": 1.0, \"death\": None}"
barry corbin,male,"{actor,voice_actor,film_producer}",180.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1940-10-16,age\": 82.0, \"is_alive\": 1.0, \"death\": None}"
barry gibb,male,"{singer,record_producer,singer-songwriter,guitarist,songwriter,musician,actor,screenwriter}",180.0,"{\"net_worth\": 140000000.0, \"birthday\": \"1946-09-01,age\": 76.0, \"is_alive\": 1.0, \"death\": None}"
barry manilow,male,"{singer-songwriter,conductor,record_producer,musician,pianist,theatrical_producer,composer,actor,film_score_composer,screenwriter}",183.0,"{\"net_worth\": 100000000.0, \"birthday\": \"1943-06-17,age\": 80.0, \"is_alive\": 1.0, \"death\": None}"
barry pepper,male,actor,178.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1970-04-04,age\": 53.0, \"is_alive\": 1.0, \"death\": None}"
barry watson,male,"{actor,television_director}",182.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1974-04-23,age\": 49.0, \"is_alive\": 1.0, \"death\": None}"
barry white,male,"{record_producer,songwriter,singer,singer-songwriter,music_arranger,composer,musician}",192.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1944-09-12,age\": 58.0, \"is_alive\": 0.0, \"death\": \"2003-07-04"}"
barry williams,male,"{actor,writer}",180.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1954-09-30,age\": 68.0, \"is_alive\": 1.0, \"death\": None}"
bea arthur,female,"{actor,comedian,singer}",177.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1922-05-13,age\": 86.0, \"is_alive\": 0.0, \"death\": \"2009-04-25"}"
bd wong,male,"{actor,voice_actor}",165.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1960-10-24,age\": 62.0, \"is_alive\": 1.0, \"death\": None}"
bear grylls,male,"{writer,presenter,author,motivational_speaker,actor}",183.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1974-06-07,age\": 49.0, \"is_alive\": 1.0, \"death\": None}"
beau bridges,male,"{actor,film_director,television_director,film_producer,television_producer}",178.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1941-12-09,age\": 81.0, \"is_alive\": 1.0, \"death\": None}"
becca tobin,female,actor,157.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1986-01-18,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
beck hansen,male,"{songwriter,singer,guitarist,keyboard_player,musician,singer-songwriter,record_producer,film_score_composer,actor,multi-instrumentalist}",171.0,"{\"net_worth\": 15000000.0, \"birthday\": \"1970-07-08,age\": 53.0, \"is_alive\": 1.0, \"death\": None}"
becki newton,female,actor,157.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1978-07-04,age\": 45.0, \"is_alive\": 1.0, \"death\": None}"
beau mirchoff,male,actor,185.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1989-01-13,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
bebe neuwirth,female,"{singer,actor,dancer,musician,voice_actor}",163.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1958-12-31,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
beetlejuice,male,"{comedian,actor}",129.0,"{\"net_worth\": 200000.0, \"birthday\": \"1968-06-02,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
behati prinsloo,female,"{fashion_model,model}",180.0,"{\"net_worth\": 9000000.0, \"birthday\": \"1989-05-16,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
becky g,female,"{rapper,dancer,singer-songwriter}",150.0,"{\"net_worth\": 7000000.0, \"birthday\": \"1997-03-02,age\": 26.0, \"is_alive\": 1.0, \"death\": None}"
belinda carlisle,female,"{singer,songwriter,author,actor}",170.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1958-08-17,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
ben affleck,male,"{actor,film_director,screenwriter,film_producer,television_producer,professional_poker_player,businessperson}",192.0,"{\"net_worth\": 150000000.0, \"birthday\": \"1972-08-15,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
ben barnes,male,actor,185.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1981-08-20,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
bella thorne,female,"{model,actor,singer,dancer}",173.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1997-10-08,age\": 25.0, \"is_alive\": 1.0, \"death\": None}"
ben cross,male,"{actor,writer,musician}",180.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1947-12-16,age\": 75.0, \"is_alive\": 1.0, \"death\": None}"
ben browder,male,"{actor,screenwriter}",185.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1962-12-11,age\": 60.0, \"is_alive\": 1.0, \"death\": None}"
ben chaplin,male,actor,180.0,"{\"net_worth\": 500000.0, \"birthday\": \"1969-07-31,age\": 53.0, \"is_alive\": 1.0, \"death\": None}"
ben feldman,male,actor,173.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1980-05-27,age\": 43.0, \"is_alive\": 1.0, \"death\": None}"
ben johnson,male,"{track_and_field_athlete,coach}",178.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1961-12-30,age\": 61.0, \"is_alive\": 1.0, \"death\": None}"
ben foster,male,"{actor,film_producer}",175.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1980-10-29,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
ben kingsley,male,"{actor,voice_actor}",173.0,"{\"net_worth\": 60000000.0, \"birthday\": \"1943-12-31,age\": 79.0, \"is_alive\": 1.0, \"death\": None}"
ben miller,male,"{actor,comedian,television_producer,screenwriter,film_director}",175.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1966-02-24,age\": 57.0, \"is_alive\": 1.0, \"death\": None}"
ben murphy,male,actor,179.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1942-03-06,age\": 81.0, \"is_alive\": 1.0, \"death\": None}"
ben mckenzie,male,"{actor,film_producer}",174.0,"{\"net_worth\": 13000000.0, \"birthday\": \"1978-09-12,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
ben stein,male,"{lawyer,writer,comedian,actor,professor,speechwriter,economist,author,game_show_host,commentator}",180.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1944-11-25,age\": 78.0, \"is_alive\": 1.0, \"death\": None}"
ben stiller,male,"{comedian,actor,screenwriter,film_director,film_producer,television_director,television_producer,voice_actor}",170.0,"{\"net_worth\": 200000000.0, \"birthday\": \"1965-11-30,age\": 57.0, \"is_alive\": 1.0, \"death\": None}"
ben savage,male,actor,178.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1980-09-13,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
ben whishaw,male,actor,175.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1980-10-14,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
benedict cumberbatch,male,"{actor,voice_actor}",183.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1976-07-19,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
benicio del toro,male,"{actor,film_producer,film_director}",185.0,"{\"net_worth\": 45000000.0, \"birthday\": \"1967-02-19,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
ben wallace,male,basketball_player,206.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1974-09-10,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
benjamin walker,male,"{actor,stand-up_comedian}",191.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1982-06-21,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
benji madden,male,"{guitarist,musician,singer}",168.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1979-03-11,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
benny hill,male,"{comedian,actor,screenwriter}",177.0,"{\"net_worth\": 15000000.0, \"birthday\": \"1924-01-21,age\": 68.0, \"is_alive\": 0.0, \"death\": \"1992-04-20"}"
benjamin bratt,male,"{actor,voice_actor,film_producer}",188.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1963-12-16,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
benito martinez,male,"{actor,voice_actor}",177.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1971-06-28,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
berenice marlohe,female,actor,175.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1979-05-19,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
bernadette peters,female,"{singer,actor,author}",160.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1948-02-28,age\": 75.0, \"is_alive\": 1.0, \"death\": None}"
bernie mac,male,"{actor,screenwriter,comedian,television_producer,voice_actor,stand-up_comedian}",189.0,"{\"net_worth\": 15000000.0, \"birthday\": \"1957-10-05,age\": 50.0, \"is_alive\": 0.0, \"death\": \"2008-08-09"}"
bernhard langer,male,golfer,174.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1957-08-27,age\": 65.0, \"is_alive\": 1.0, \"death\": None}"
beth behrs,female,actor,165.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1985-12-26,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
beth broderick,female,"{actor,philanthropist,television_director,screenwriter}",173.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1959-02-24,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
beth ditto,female,"{singer,songwriter,singer-songwriter}",157.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1981-02-19,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
beth ostrosky stern,female,"{fashion_model,actor}",178.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1972-07-15,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
beth riesgraf,female,actor,171.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1978-08-24,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
beth phoenix,female,wrestler,170.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1980-11-24,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
bethany joy lenz,female,"{actor,musician,songwriter,television_director,television_producer,singer,writer,screenwriter,singer-songwriter}",160.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1981-04-02,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
bethenny frankel,female,"{chef,author,entrepreneur,presenter,actor}",170.0,"{\"net_worth\": 70000000.0, \"birthday\": \"1970-11-04,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
beth ostrosky stern,female,"{fashion_model,actor}",178.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1972-07-15,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
betsy russell,female,actor,165.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1963-09-06,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
betsy brandt,female,actor,174.0,"{\"net_worth\": 4000000.0, \"birthday\": None, \"age\": None, \"is_alive\": None, \"death\": None}"
bette davis,female,actor,160.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1908-04-05,age\": 81.0, \"is_alive\": 0.0, \"death\": \"1989-10-06"}"
bette midler,female,"{actor,film_producer,comedian,writer,singer-songwriter,entrepreneur,author,screenwriter,voice_actor,television_producer}",155.0,"{\"net_worth\": 250000000.0, \"birthday\": \"1945-12-01,age\": 77.0, \"is_alive\": 1.0, \"death\": None}"
betty buckley,female,"{actor,singer}",167.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1947-07-03,age\": 76.0, \"is_alive\": 1.0, \"death\": None}"
bettie page,female,"{nude_glamour_model,model,pin-up_girl}",165.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1923-04-22,age\": 85.0, \"is_alive\": 0.0, \"death\": \"2008-12-11"}"
betty white,female,"{comedian,actor,author,singer,television_producer,voice_actor,writer,presenter,tv_personality}",163.0,"{\"net_worth\": 75000000.0, \"birthday\": \"1922-01-17,age\": 101.0, \"is_alive\": 1.0, \"death\": None}"
beverley knight,female,"{singer,songwriter,record_producer}",164.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1973-03-22,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
beverley mitchell,female,"{actor,singer}",157.0,"{\"net_worth\": 2500000.0, \"birthday\": \"1981-01-22,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
beverly d'angelo,female,"{singer,actor,cartoonist,television_producer,voice_actor,musician}",157.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1951-11-15,age\": 71.0, \"is_alive\": 1.0, \"death\": None}"
beverly johnson,female,"{fashion_model,actor,model,supermodel,businessperson,television_producer}",175.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1952-10-13,age\": 70.0, \"is_alive\": 1.0, \"death\": None}"
beyonce knowles,female,"{singer,actor,film_producer,songwriter,record_producer,television_producer,musician,businessperson,voice_actor,music_artist}",169.0,"{\"net_worth\": 500000000.0, \"birthday\": \"1981-09-04,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
beyonce knowles,female,"{singer,actor,film_producer,songwriter,record_producer,television_producer,musician,businessperson,voice_actor,music_artist}",169.0,"{\"net_worth\": 500000000.0, \"birthday\": \"1981-09-04,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
bianca lawson,female,actor,162.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1979-03-20,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
bianca kajlich,female,actor,173.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1977-03-26,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
big boi,male,"{actor,rapper,singer,songwriter,record_producer,composer}",168.0,"{\"net_worth\": 30000000.0, \"birthday\": \"1975-02-01,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
big sean,male,"{songwriter,singer,rapper,musician}",173.0,"{\"net_worth\": 26000000.0, \"birthday\": \"1988-03-25,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
big show,male,"{wrestler,actor,athlete}",213.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1972-02-08,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
bijou phillips,female,"{singer,model,actor}",168.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1980-04-01,age\": 43.0, \"is_alive\": 1.0, \"death\": None}"
bill bailey,male,"{actor,screenwriter,comedian,musician,film_score_composer,presenter,writer,author,voice_actor}",169.0,"{\"net_worth\": 7000000.0, \"birthday\": \"1964-01-13,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
bill bellamy,male,"{comedian,vj,actor,television_producer,presenter,voice_actor,screenwriter}",193.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1965-04-07,age\": 58.0, \"is_alive\": 1.0, \"death\": None}"
bill bixby,male,"{actor,television_director,television_producer,film_director,film_producer}",175.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1934-01-22,age\": 59.0, \"is_alive\": 0.0, \"death\": \"1993-11-21"}"
bill cosby,male,"{actor,comedian,author,screenwriter,television_producer,film_producer,educator,activist,musician,voice_actor}",185.0,"{\"net_worth\": 400000000.0, \"birthday\": \"1937-07-12,age\": 85.0, \"is_alive\": 1.0, \"death\": None}"
bill de blasio,male,politician,196.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1961-05-08,age\": 62.0, \"is_alive\": 1.0, \"death\": None}"
bill duke,male,"{film_director,actor,television_director,film_producer}",193.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1943-02-26,age\": 80.0, \"is_alive\": 1.0, \"death\": None}"
bill fagerbakke,male,"{actor,voice_actor}",198.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1957-10-04,age\": 65.0, \"is_alive\": 1.0, \"death\": None}"
bill gates,male,"{entrepreneur,programmer,businessperson,investor,software_architect}",178.0,"{\"net_worth\": 131000000000.0, \"birthday\": \"1955-10-28,age\": 67.0, \"is_alive\": 1.0, \"death\": None}"
bill goldberg,male,"{wrestler,actor,football_player,sports_commentator,entrepreneur,author,presenter}",192.0,"{\"net_worth\": 14000000.0, \"birthday\": \"1966-12-27,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
bill burr,male,"{comedian,actor,screenwriter,film_producer}",178.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1968-06-10,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
bill hader,male,"{actor,comedian,television_producer,screenwriter,voice_actor}",185.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1978-06-07,age\": 45.0, \"is_alive\": 1.0, \"death\": None}"
bill clinton,male,"{lawyer,politician,statesman,author,teacher}",188.0,"{\"net_worth\": 120000000.0, \"birthday\": \"1946-08-19,age\": 76.0, \"is_alive\": 1.0, \"death\": None}"
bill maher,male,"{comedian,actor,film_producer,screenwriter,author,commentator,television_producer,presenter}",173.0,"{\"net_worth\": 140000000.0, \"birthday\": \"1956-01-20,age\": 67.0, \"is_alive\": 1.0, \"death\": None}"
bill moseley,male,"{actor,musician,journalist,singer,voice_actor}",183.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1951-11-11,age\": 71.0, \"is_alive\": 1.0, \"death\": None}"
bill mumy,male,"{actor,musician,pitchman,voice_actor,screenwriter,writer}",170.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1954-02-01,age\": 69.0, \"is_alive\": 1.0, \"death\": None}"
bill nunn,male,actor,194.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1953-10-20,age\": 69.0, \"is_alive\": 1.0, \"death\": None}"
bill paxton,male,"{film_director,actor,film_producer}",180.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1955-05-17,age\": 61.0, \"is_alive\": 0.0, \"death\": \"2017-02-25"}"
bill pullman,male,"{actor,voice_actor,film_director}",187.0,"{\"net_worth\": 18000000.0, \"birthday\": \"1953-12-17,age\": 69.0, \"is_alive\": 1.0, \"death\": None}"
bill russell,male,"{basketball_player,coach,actor}",207.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1934-02-12,age\": 89.0, \"is_alive\": 1.0, \"death\": None}"
bill nighy,male,"{actor,voice_actor,film_score_composer,musician}",188.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1949-12-12,age\": 73.0, \"is_alive\": 1.0, \"death\": None}"
bill murray,male,"{comedian,actor,screenwriter,television_producer,voice_actor,businessperson,singer}",188.0,"{\"net_worth\": 180000000.0, \"birthday\": \"1950-09-21,age\": 72.0, \"is_alive\": 1.0, \"death\": None}"
bill o'reilly,male,"{writer,journalist,author,commentator,presenter,tv_personality,television_producer,actor,screenwriter,historian}",193.0,"{\"net_worth\": 85000000.0, \"birthday\": \"1949-09-10,age\": 73.0, \"is_alive\": 1.0, \"death\": None}"
bill skarsgard,male,actor,192.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1990-08-09,age\": 32.0, \"is_alive\": 1.0, \"death\": None}"
bill wyman,male,"{musician,record_producer,inventor,bandleader,film_producer,author,photographer,composer,bassist,film_score_composer}",168.0,"{\"net_worth\": 80000000.0, \"birthday\": \"1936-10-24,age\": 86.0, \"is_alive\": 1.0, \"death\": None}"
bill walton,male,"{basketball_player,athlete,actor,sports_commentator}",211.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1952-11-05,age\": 70.0, \"is_alive\": 1.0, \"death\": None}"
billie joe armstrong,male,"{singer,songwriter,musician,guitarist,actor,composer,businessperson,multi-instrumentalist}",170.0,"{\"net_worth\": 75000000.0, \"birthday\": \"1972-02-17,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
billie piper,female,"{actor,singer,television_producer}",165.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1982-09-22,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
billie jean king,female,"{tennis_player,film_producer}",163.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1943-11-22,age\": 79.0, \"is_alive\": 1.0, \"death\": None}"
